EIN,FisYr,NAME,STATE,zip5,SUBSECCD,hospfclt_cnt,hrow,fclt_num,fclty_name,fclty_zip,type_of_fclty,chna_cndct,chna_descr,nds_assmnt_cndct,tk_into_acct,oth_fclt,chna_wdly_avlbl,chna_public,nds_addrssd,all_nds_addrssd,org_incr_exc_tx,fil_4720_rprt_exc_tx,exc_rprt_4720_all_amt,elgbl_crtr_explnd,uss_fpg_fr,fpg_fr_pct,uss_fpg_dscntd,fpg_dscnt_pct,explns_bss,bss_for_amts,explns_applctn_mthd,inclds_pblcty_msrs,how_msrs_pblczd,actns_nnpymnt,nnpymnt_actn_mthds,coll_acty,coll_acty_mthds,pre_coll_acty,nndscrm_emrgncy_cr_plcy,rsn_no_nndscrm_plcy,max_amt_dtrmnd,amt_gnrlly_blld,gr_chrg
"952031148","2013","THW WHOLE CHILD MENTAL HEALTH & HOUSING SERVICES","CA","90603","03","1","1","1","THW WHOLE CHILD","90603","3","Y","","","Y","Y","Y","","","Y","Y","Y","0","Y","Y","","Y","","Y","","Y","Y","","Y","","Y","","","Y","","","Y","Y"
"237456301","2013","BAPTIST HEALTHCARE OF OKLAHOMA INC","OK","73112","03","1","1","1","INTEGRIS BASS PAVILION","73701","12","Y","123456789","2012","Y","Y","Y","123","12345678","Y","Y","Y","0","Y","Y","150","Y","300","Y","12347","Y","Y","12356","Y","","Y","","1234","Y","","1","Y","Y"
"450226472","2012","NORTHWOOD DEACONESS HEALTH CENTER","ND","58267","03","1","1","1","NORTHWOOD DEACONESS HEALTH CENTER","58267","5","Y","123456789","2012","Y","Y","Y","12","12678","Y","Y","Y","0","Y","Y","200","Y","200","Y","123456","Y","Y","12346","Y","","Y","","234","Y","","3","Y","Y"
"586039864","2012","WILDWOOD SANITARIUM INC","GA","30757","03","1","1","1","WILDWOOD HOSPITAL","30757","","Y","","","Y","Y","Y","","","Y","Y","Y","0","Y","Y","","Y","","Y","","Y","Y","","Y","","Y","5","5","Y","1","4","Y","Y"
"274451580","2012","WEST MICHIGAN URGENT CARE INC","MI","49546","03","1","1","1","WEST MICHIGAN URGENT CARE","49546","","Y","","","Y","Y","Y","","","Y","Y","Y","0","Y","Y","","Y","","Y","1346","Y","Y","","Y","","Y","","","Y","","1","Y","Y"
"710947623","2013","CONEJOS COUNTY HOSPITAL CORPORATION","CO","81140","03","1","1","1","CONEJOS COUNTY HOSPITAL","81140","157","Y","123456789","2012","Y","Y","Y","12","1245678","Y","Y","Y","0","Y","Y","","Y","250","Y","1","Y","Y","13456","Y","","Y","","124","Y","","3","Y","Y"
"930753926","2013","KLAMATH CHILD & FAMILY TREATMENT CENTER","OR","97601","03","1","1","1","KLAMATH YOUTH DEVELOPMENT CENTER","97601","8","Y","","","Y","Y","Y","","","Y","Y","Y","0","Y","Y","","Y","","Y","","Y","Y","","Y","","Y","","","Y","","","Y","Y"
"581737573","2013","SAINT THOMAS HICKMAN HOSPITAL","TN","37033","03","1","1","1","SAINT THOMAS HICKMAN HOSPITAL","37033","1257","Y","123456789","2012","Y","Y","Y","12","1256","Y","Y","Y","0","Y","Y","200","Y","300","Y","123578","Y","Y","67","Y","","Y","","5","Y","","4","Y","Y"
"412086323","2013","BOONEVILLE COMMUNITY HOSPITAL","AR","72927","03","1","1","0","BOONEVILLE COMMUNITY HOSPITAL","72927","157","Y","7","","Y","Y","Y","","1","Y","Y","Y","0","Y","Y","200","Y","400","Y","123456","Y","Y","456","Y","125","Y","125","1234","Y","","1","Y","Y"
"611428443","2012","COLUMBUS SPECIALTY HOSPITAL","GA","31901","03","1","1","1","COLUMBUS SPECIALTY HOSPITAL","31901","1","Y","","","Y","Y","Y","","","Y","Y","Y","0","Y","Y","","Y","","Y","","Y","Y","","Y","","Y","","1","Y","","","Y","Y"
"231381447","2013","KENSINGTON HOSPITAL","PA","19122","03","1","1","0","KENSINGTON HOSPITAL","19122","12","Y","12345678","2012","Y","Y","Y","2","17","Y","Y","Y","0","Y","Y","100","Y","100","Y","","Y","Y","","Y","","Y","","","Y","1","","Y","Y"
"836000182","2013","H S CO MEMORIAL HOSPITAL","WY","82443","03","1","1","1","HSC MEMORIAL HOSPITAL","82443","5","Y","123456789","2013","Y","Y","Y","12","1234578","Y","Y","Y","0","Y","Y","100","Y","300","Y","1234","Y","Y","67","Y","","Y","","3","Y","","4","Y","Y"
"420680308","2013","MERCY MEDICAL CENTER - CENTERVILLE","IA","52544","03","1","1","1","MERCY MEDICAL CENTER - CENTERVILLE","52544","157","Y","123456789","2013","Y","Y","Y","12","3478","Y","Y","Y","0","Y","Y","","Y","","Y","123456","Y","Y","13456","Y","","Y","","","Y","","4","Y","Y"
"731308273","2013","LAUREATE PSYCHIATRIC CLINIC & HOSPITAL INC","OK","74136","03","1","1","1","LAUREATE PSYCHIATRIC CLINIC AND HOSPITAL INC","74136","1","Y","12345678","2012","Y","Y","Y","12","1234678","Y","Y","Y","0","Y","Y","225","Y","","Y","123456","Y","Y","256","Y","","Y","","12345","Y","","4","Y","Y"
"460636061","2013","CUMBERLAND RIVER HOSPITAL INC","TN","38551","03","1","1","1","CUMBERLAND RIVER HOSPITAL INC","38551","1","Y","123456789","2013","Y","Y","Y","12","1278","Y","Y","Y","0","Y","Y","100","Y","101","Y","78","Y","Y","1346","Y","1","Y","1","","Y","","","Y","Y"
"610654135","2013","CAVERNA MEMORIAL HOSPITAL INC","KY","42749","03","1","1","1","CAVERNA MEMORIAL HOSPITAL","42749","157","Y","","","Y","Y","Y","","","Y","Y","Y","0","Y","Y","100","Y","200","Y","124567","Y","Y","1256","Y","123","Y","123","1234","Y","","2","Y","Y"
"260852656","2012","FSP HEALTH MINISTRIES","AZ","85349","03","1","1","1","CAMILLUS HEALTH CLINIC","85349","","Y","","2007","Y","Y","Y","","","Y","Y","Y","0","Y","Y","100","Y","200","Y","","Y","Y","45","Y","1","Y","","134","Y","1","4","Y","Y"
"132996345","2012","NORTH GENERAL HOSPITAL","NY","11021","03","1","1","1","NORTH GENERAL HOSPITAL","10035","1","Y","","","Y","Y","Y","","","Y","Y","Y","0","Y","Y","","Y","","Y","","Y","Y","","Y","","Y","","","Y","","","Y","Y"
"731506316","2013","CARNEGIE TRI COUNTY MUNICIPAL HOSPITAL MANAGEMENT INC","OK","73015","03","1","1","1","CARNEGIE TRI COUNTY MUNICIPAL HOSPITAL","73015","15","Y","","","Y","Y","Y","","","Y","Y","Y","0","Y","Y","50","Y","200","Y","134567","Y","Y","256","Y","","Y","","134","Y","","4","Y","Y"
"470443636","2013","ST MARY'S COMMUNITY HOSPITAL","NE","68410","03","1","1","1","ST MARY'S COMMUNITY HOSPITAL","68410","1257","Y","12345678","2012","Y","Y","Y","12","123478","Y","Y","Y","0","Y","Y","","Y","","Y","1234567","Y","Y","123456","Y","","Y","","","Y","","2","Y","Y"
"370673461","2013","THOMAS H BOYD MEMORIAL HOSPITAL","IL","62016","03","1","1","1","THOMAS H BOYD MEMORIAL HOSPITAL","62016","1257","Y","123456789","2012","Y","Y","Y","12","178","Y","Y","Y","0","Y","Y","200","Y","400","Y","","Y","Y","","Y","","Y","","","Y","","","Y","Y"
"731498193","2013","CONTINUOUS CARE CENTERS OF TULSA INC","OK","74103","03","1","1","1","CONTINUOUS CARE CENTER TULSA","74101","1","N","","","N","N","N","","","N","N","N","0","N","N","","N","","N","","N","N","","N","","N","","","N","","","N","N"
"066076412","2013","THE HATCH HOSPITAL CORPORATION","CT","06226","03","1","1","1","THE HATCH HOSPITAL CORPORATION","6226","1","Y","123456789","2011","Y","Y","Y","123","12578","Y","Y","Y","0","Y","Y","250","Y","400","Y","145","Y","Y","1346","Y","5","Y","13","1234","Y","1","24","Y","Y"
"820227163","2013","ST LUKE'S JEROME LTD","ID","83712","03","1","1","1","ST LUKE'S JEROME","83338","1257","Y","123456789","2012","Y","Y","Y","12","12345678","Y","Y","Y","0","Y","Y","185","Y","400","Y","1234567","Y","Y","134567","Y","","Y","","","Y","","2","Y","Y"
"263091251","2013","DIMMIT REGIONAL HOSPITAL","TX","78834","03","1","1","1","DIMMIT REGIONAL HOSPITAL","78834","127","Y","12345678","2012","Y","Y","Y","12","17","Y","Y","Y","0","Y","Y","100","Y","200","Y","13","Y","Y","234","Y","","Y","","1234","Y","","3","Y","Y"
"582306796","2013","INTERMEDICAL HOSPITAL OF SC INC","SC","29220","03","1","1","1","INTERMEDICAL HOSPITAL OF SC INC","29220","1","Y","123456789","2012","Y","Y","Y","12","12345678","Y","Y","Y","0","Y","Y","150","Y","151","Y","123456","Y","Y","156","Y","","Y","","","Y","1","13","Y","Y"
"546075662","2013","TCRH INC","VA","24333","03","1","1","1","DLP TWIN COUNTY","24222","12","Y","12345678","2013","Y","Y","Y","12","1234578","Y","Y","Y","0","Y","Y","100","Y","","Y","","Y","Y","6","Y","","Y","","","Y","","","Y","Y"
"760698013","2012","PALACIOS COMMUNITY MEDICAL CENTER","TX","77465","03","1","1","1","PALACIOS COMMUNITY MEDICAL CENTER","77465","15","Y","123456789","2012","Y","Y","Y","12","1234789","Y","Y","Y","0","Y","Y","100","Y","250","Y","12368","Y","Y","6","Y","125","Y","125","4","Y","","3","Y","Y"
"593051173","2012","CALHOUN LIBERTY HOSPITAL ASSOCIATION INC","FL","32424","03","1","1","1","CALHOUN LIBERTY HOSPITAL","32424","5","Y","","","Y","Y","Y","","","Y","Y","Y","0","Y","Y","200","Y","250","Y","12346","Y","Y","56","Y","1","Y","1","134","Y","","4","Y","Y"
"370841315","2013","BURNSIDES COMMUNITY HEALTH CENTER","IL","62441","03","1","1","1","BURNSIDES COMMUNITY HEALTH CENTER","62441","","Y","","","Y","Y","Y","","","Y","Y","Y","0","Y","Y","","Y","","Y","1234567","Y","Y","","Y","23","Y","23","1234","Y","1","3","Y","Y"
"261635811","2012","CARSON TAHOE CONTINUING CARE HOSPITAL INC","NV","89703","03","1","1","1","CARSON TAHOE CONTINUING CARE HOSPITAL","89703","12","Y","","","Y","Y","Y","","","Y","Y","Y","0","Y","Y","200","Y","400","Y","1234567","Y","Y","234567","Y","1","Y","1","1234","Y","","1","Y","Y"
"731280067","2012","PARKSIDE INC","OK","74120","03","4","1","1","ADULT HOSPITAL","74120","","Y","","","Y","Y","Y","","","Y","Y","Y","0","Y","Y","","Y","","Y","","Y","Y","","Y","","Y","","","Y","","","Y","Y"
"731280067","2012","PARKSIDE INC","OK","74120","03","4","2","18","CHILDREN & ADOLESCENT","74120","","Y","","","Y","Y","Y","","","Y","Y","Y","0","Y","Y","","Y","","Y","","Y","Y","","Y","","Y","","","Y","","","Y","Y"
"731280067","2012","PARKSIDE INC","OK","74120","03","4","3","1","OUTPATIENT CLINIC","74120","","Y","","","Y","Y","Y","","","Y","Y","Y","0","Y","Y","","Y","","Y","","Y","Y","","Y","","Y","","","Y","","","Y","Y"
"731280067","2012","PARKSIDE INC","OK","74120","03","4","4","18","CHILDREN & ADOLESCENT","74120","","Y","","","Y","Y","Y","","","Y","Y","Y","0","Y","Y","","Y","","Y","","Y","Y","","Y","","Y","","","Y","","","Y","Y"
"410786046","2012","LAKE VIEW MEMORIAL HOSPITAL INC","MN","55616","03","1","1","157","LAKE VIEW MEMORIAL HOSPITAL","55616","","Y","","","Y","Y","Y","","","Y","Y","Y","0","Y","Y","100","Y","300","Y","123456","Y","Y","3456","Y","","Y","","1234","Y","","4","Y","Y"
"660428922","2012","CENTRO DE SERVICIOSPRIMARIOS DE SALUD INC","AO","99990","03","1","1","","CENTRO","","","Y","123456789","","Y","Y","Y","2","","Y","Y","Y","0","Y","Y","100","Y","100","Y","1234578","Y","Y","3","Y","5","Y","","3","Y","","4","Y","Y"
"810232122","2012","BENEFIS HOSPITALS INC","MT","59405","03","2","1","1","BENEFIS HOSPITALS INC EAST CAMPUS","59405","127","Y","","","Y","Y","Y","","","Y","Y","Y","0","Y","Y","200","Y","400","Y","","Y","Y","1346","Y","","Y","","","Y","","4","Y","Y"
"810232122","2012","BENEFIS HOSPITALS INC","MT","59405","03","2","2","2","BENEFIS HOSPITALS INC WEST CAMPUS","59405","12","Y","","","Y","Y","Y","","","Y","Y","Y","0","Y","Y","200","Y","400","Y","","Y","Y","1346","Y","","Y","","","Y","","4","Y","Y"
"042121377","2012","THE SHRINERS' HOSPITAL FOR CHILDREN","FL","33631","03","2","1","1","SHRINERS HOSPITAL FOR CHILDREN-BOSTON","2114","1346","Y","","","Y","Y","Y","","","Y","Y","Y","0","Y","Y","300","Y","400","Y","18","Y","Y","","Y","","Y","","","Y","1","4","Y","Y"
"042121377","2012","THE SHRINERS' HOSPITAL FOR CHILDREN","FL","33631","03","2","2","2","SHRINERS HOSPITAL FOR CHILDREN-SPRINGFIE","1104","1346","Y","","","Y","Y","Y","","","Y","Y","Y","0","Y","Y","300","Y","400","Y","18","Y","Y","","Y","","Y","","","Y","1","4","Y","Y"
"362193608","2012","SHRINERS HOSPITALS FOR CHILDREN","FL","33631","03","18","1","1","SHRINERS HOSPITAL FOR CHILDREN-CHICAGO","60707","1346","Y","","","Y","Y","Y","","","Y","Y","Y","0","Y","Y","300","Y","400","Y","18","Y","Y","","Y","","Y","","","Y","1","4","Y","Y"
"362193608","2012","SHRINERS HOSPITALS FOR CHILDREN","FL","33631","03","18","2","2","SHRINERS HOSPITAL FOR CHILDREN-CINCINNAT","45229","1346","Y","","","Y","Y","Y","","","Y","Y","Y","0","Y","Y","300","Y","400","Y","18","Y","Y","","Y","","Y","","","Y","1","4","Y","Y"
"362193608","2012","SHRINERS HOSPITALS FOR CHILDREN","FL","33631","03","18","3","3","SHRINERS HOSPITAL FOR CHILDREN-ERIE","16505","69","Y","","","Y","Y","Y","","","Y","Y","Y","0","Y","Y","300","Y","400","Y","18","Y","Y","","Y","","Y","","","Y","1","4","Y","Y"
"362193608","2012","SHRINERS HOSPITALS FOR CHILDREN","FL","33631","03","18","4","4","SHRINERS HOSPITAL FOR CHILDREN-GALVESTON","77550","1346","Y","","","Y","Y","Y","","","Y","Y","Y","0","Y","Y","300","Y","400","Y","18","Y","Y","","Y","","Y","","","Y","1","4","Y","Y"
"362193608","2012","SHRINERS HOSPITALS FOR CHILDREN","FL","33631","03","18","5","5","SHRINERS HOSPITAL FOR CHILDREN-GREENV","29605","1346","Y","","","Y","Y","Y","","","Y","Y","Y","0","Y","Y","300","Y","400","Y","18","Y","Y","","Y","","Y","","","Y","1","4","Y","Y"
"362193608","2012","SHRINERS HOSPITALS FOR CHILDREN","FL","33631","03","18","6","6","SHRINERS HOSPITAL FOR CHILDREN-HONOLULU","96826","1346","Y","","","Y","Y","Y","","","Y","Y","Y","0","Y","Y","300","Y","400","Y","18","Y","Y","","Y","","Y","","","Y","1","4","Y","Y"
"362193608","2012","SHRINERS HOSPITALS FOR CHILDREN","FL","33631","03","18","7","7","SHRINERS HOSPITAL FOR CHILDREN-HOUSTON","77030","1346","Y","","","Y","Y","Y","","","Y","Y","Y","0","Y","Y","300","Y","400","Y","18","Y","Y","","Y","","Y","","","Y","1","4","Y","Y"
"362193608","2012","SHRINERS HOSPITALS FOR CHILDREN","FL","33631","03","18","8","8","SHRINERS HOSPITAL FOR CHILDREN-LEXINGTON","40502","1346","Y","","","Y","Y","Y","","","Y","Y","Y","0","Y","Y","300","Y","400","Y","18","Y","Y","","Y","","Y","","","Y","1","4","Y","Y"
"362193608","2012","SHRINERS HOSPITALS FOR CHILDREN","FL","33631","03","18","9","9","SHRINERS HOSPITAL FOR CHILDREN-LA","90020","1346","Y","","","Y","Y","Y","","","Y","Y","Y","0","Y","Y","300","Y","400","Y","18","Y","Y","","Y","","Y","","","Y","1","4","Y","Y"
"362193608","2012","SHRINERS HOSPITALS FOR CHILDREN","FL","33631","03","18","10","11","SHRINERS HOSPITAL FOR CHILDREN-PHILADELP","19140","1346","Y","","","Y","Y","Y","","","Y","Y","Y","0","Y","Y","300","Y","400","Y","18","Y","Y","","Y","","Y","","","Y","1","4","Y","Y"
"362193608","2012","SHRINERS HOSPITALS FOR CHILDREN","FL","33631","03","18","11","12","SHRINERS HOSPITAL FOR CHILDREN-PORTLAND","97239","1346","Y","","","Y","Y","Y","","","Y","Y","Y","0","Y","Y","300","Y","400","Y","18","Y","Y","","Y","","Y","","","Y","1","4","Y","Y"
"362193608","2012","SHRINERS HOSPITALS FOR CHILDREN","FL","33631","03","18","12","13","SHRINERS HOSPITAL FOR CHILDREN-SALT LAKE","84103","1346","Y","","","Y","Y","Y","","","Y","Y","Y","0","Y","Y","300","Y","400","Y","18","Y","Y","","Y","","Y","","","Y","1","4","Y","Y"
"362193608","2012","SHRINERS HOSPITALS FOR CHILDREN","FL","33631","03","18","13","14","SHRINERS HOSPITAL FOR CHILDREN-SHREVEPOR","71103","1346","Y","","","Y","Y","Y","","","Y","Y","Y","0","Y","Y","300","Y","400","Y","18","Y","Y","","Y","","Y","","","Y","1","4","Y","Y"
"362193608","2012","SHRINERS HOSPITALS FOR CHILDREN","FL","33631","03","18","14","15","SHRINERS HOSPITAL FOR CHILDREN-SPOKANE","99204","1346","Y","","","Y","Y","Y","","","Y","Y","Y","0","Y","Y","300","Y","400","Y","18","Y","Y","","Y","","Y","","","Y","1","4","Y","Y"
"362193608","2012","SHRINERS HOSPITALS FOR CHILDREN","FL","33631","03","18","15","16","SHRINERS HOSPITAL FOR CHILDREN-ST LOUIS","63131","1346","Y","","","Y","Y","Y","","","Y","Y","Y","0","Y","Y","300","Y","400","Y","18","Y","Y","","Y","","Y","","","Y","1","4","Y","Y"
"362193608","2012","SHRINERS HOSPITALS FOR CHILDREN","FL","33631","03","18","16","17","SHRINERS HOSPITAL FOR CHILDREN-TAMPA","33612","1346","Y","","","Y","Y","Y","","","Y","Y","Y","0","Y","Y","300","Y","400","Y","18","Y","Y","","Y","","Y","","","Y","1","4","Y","Y"
"362193608","2012","SHRINERS HOSPITALS FOR CHILDREN","FL","33631","03","18","17","18","SHRINERS HOSPITAL FOR CHILDREN-TWIN CITY","55414","1346","Y","","","Y","Y","Y","","","Y","Y","Y","0","Y","Y","300","Y","400","Y","18","Y","Y","","Y","","Y","","","Y","1","4","Y","Y"
"362193608","2012","SHRINERS HOSPITALS FOR CHILDREN","FL","33631","03","18","18","19","SHRINERS HOSPITAL FOR CHILDREN-N CALI","95817","1346","Y","","","Y","Y","Y","","","Y","Y","Y","0","Y","Y","300","Y","400","Y","18","Y","Y","","Y","","Y","","","Y","1","4","Y","Y"
"390806374","2012","MAYO CLINIC HEALTH SYSTEM-FRANCISCAN MEDICAL CENTER INC","WI","54601","03","2","3","1","FRANCISCAN MEDICAL CTR-LACROSSE HOSPITAL","54601","1247","Y","","","Y","Y","Y","","","Y","N","N","0","Y","Y","100","Y","300","Y","123456","Y","Y","13467","Y","","Y","","12345","Y","","4","Y","Y"
"390806374","2012","MAYO CLINIC HEALTH SYSTEM-FRANCISCAN MEDICAL CENTER INC","WI","54601","03","2","4","2","FRANCISCAN MEDICAL CTR-SPARTA HOSPITAL","54656","1258","Y","","","Y","Y","Y","","","Y","N","N","0","Y","Y","100","Y","300","Y","123456","Y","Y","13467","Y","","Y","","12345","Y","","4","Y","Y"
"390920634","2012","MAYO CLINIC HEALTH SYSTEM-NORTHLAND INC","WI","54812","03","1","1","1","MAYO CLINIC HEALTH SYSTEM -- NORTHLAND I","54812","1257","Y","","","Y","Y","Y","","","Y","Y","Y","0","Y","Y","200","Y","400","Y","123456","Y","Y","13467","Y","","Y","","12345","Y","","4","Y","Y"
"390813418","2012","MAYO CLINIC HEALTH SYSTEM - EAU CLAIRE HOSPITAL INC","WI","54703","03","1","1","1","MCHS - EAU CLAIRE HOSPITAL INC","54703","127","Y","","","Y","Y","Y","","","Y","N","N","0","Y","Y","200","Y","400","Y","123456","Y","Y","13467","Y","","Y","","12345","Y","","4","Y","Y"
"010211551","2012","ST MARY'S REGIONAL MEDICAL CENTER","ME","04243","03","1","2","1","ST MARY'S REGIONAL MEDICAL CENTER","4243","1","Y","1245678","11","Y","Y","Y","12","123456","Y","Y","Y","0","Y","Y","250","Y","","Y","12","Y","Y","267","Y","","Y","","1234","Y","","4","Y","Y"
"270016388","2012","West 380 Family Care Facility","TX","76426","03","1","2","1","North Texas Community Hospital","76426","127","Y","","","Y","Y","Y","","","Y","Y","Y","0","Y","Y","","Y","","Y","1234567","Y","Y","346","Y","13","Y","13","1234","Y","","3","Y","Y"
"390773970","2012","LADD MEMORIAL HOSPITAL","WI","54020","03","1","2","1","LADD MEMORIAL HOSPITAL DBA OSCEOLA MED","54020","1257","Y","","","Y","Y","Y","","","Y","Y","Y","0","Y","Y","200","Y","250","Y","123456","Y","Y","12346","Y","","Y","","234","Y","","4","Y","Y"
"541920770","2012","Capital Hospice","VA","22042","03","1","1","1","Capital Hospice Halquist Memorial Ctr","22205","19","N","","","N","N","N","","","N","N","N","0","Y","Y","200","Y","300","Y","1234568","Y","Y","1256","Y","","N","","","N","1","4","N","N"
"391528430","2012","BAY AREA MEDICAL CENTER INC","WI","54143","03","1","2","1","BAY AREA MEDICAL CENTER INC","54143","127","Y","","","Y","Y","Y","","","Y","N","N","0","Y","Y","100","Y","200","Y","126","Y","Y","167","Y","","Y","","1234","Y","","4","Y","Y"
"362181997","2012","FREEPORT MEMORIAL HOSPITAL","IL","61032","03","1","2","1","FREEPORT MEMORIAL HOSPITAL","61032","127","Y","","","Y","Y","Y","","","Y","N","N","0","Y","Y","200","Y","300","Y","1234567","Y","Y","356","Y","123","Y","1","13","Y","","","Y","Y"
"446005758","2012","OZARKS MEDICAL CENTER","MO","65775","03","1","1","1","OZARKS MEDICAL CENTER","65775","127","Y","","","Y","Y","Y","","","Y","Y","Y","0","Y","Y","100","Y","225","Y","1235","Y","Y","1346","Y","","Y","","134","Y","","3","Y","Y"
"481178846","2012","Coffeyville Regional Medical Center Inc","KS","67337","03","1","2","1","Coffeyville Regional Medical Center","67337","127","Y","","","Y","Y","Y","","","Y","N","N","0","Y","Y","100","Y","250","Y","123456","Y","Y","1246","Y","123","Y","123","1234","Y","","4","Y","Y"
"460450523","2012","FALL RIVER HEALTH SERVICES","SD","57747","03","1","2","1","FALL RIVER HEALTH SERVICES","57747","1579","Y","","","Y","Y","Y","","","Y","N","N","0","Y","Y","100","Y","175","Y","125","Y","Y","167","Y","12","Y","12","1234","Y","","4","Y","Y"
"421320763","2012","Palmer Lutheran Health Center Inc","IA","52175","03","1","2","1","Palmer Lutheran Health Center Inc","52175","1257","Y","","","Y","Y","Y","","","Y","Y","N","0","Y","Y","100","Y","200","Y","18","Y","Y","367","Y","","Y","","123","Y","","4","Y","Y"
"391834962","2012","GRANT REGIONAL HEALTH CENTER INC","WI","53813","03","1","2","1","GRANT REGIONAL HEALTH CENTER INC","53813","1257","Y","","","Y","Y","Y","","","Y","N","N","0","Y","Y","300","Y","200","Y","12346","Y","Y","467","Y","5","Y","5","1234","Y","","4","Y","Y"
"621533400","2012","THE BLAKEFORD AT GREEN HILLS","TN","37215","03","1","1","1","THE BLAKEFORD OF GREEN HILLS","37215","9","N","","","N","N","N","","","N","N","N","0","N","N","","N","","N","","N","N","","N","","N","","","Y","","","N","N"
"746083124","2012","Hill Country Memorial Hospital","TX","78624","03","1","2","1","HILL COUNTRY MEMORIAL HOSPITAL","78624","127","Y","","","Y","Y","Y","","","Y","N","N","0","Y","Y","200","Y","300","Y","138","Y","Y","2567","Y","","Y","","12345","Y","","4","Y","Y"
"356067049","2012","MARGARET MARY COMMUNITY HOSPITAL INC","IN","47006","03","1","2","1","MARGARET MARY COMMUNITY HOSPITAL","47006","1257","Y","","","Y","Y","Y","","","Y","N","N","0","Y","Y","275","Y","275","Y","134567","Y","Y","123456","Y","","Y","","","Y","","4","Y","Y"
"161165049","2012","UNITED HEALTH SERVICES HOSPITALS INC","NY","13903","03","2","3","1","WILSON MEMORIAL REGIONAL MEDICAL CENTER","13790","12479","Y","","","Y","Y","Y","","","Y","N","N","0","Y","Y","200","Y","201","Y","127","Y","Y","1346","Y","123","Y","","","Y","","1","Y","Y"
"161165049","2012","UNITED HEALTH SERVICES HOSPITALS INC","NY","13903","03","2","4","2","BINGHAMTON GENERAL HOSPITAL","13903","12479","Y","","","Y","Y","Y","","","Y","N","N","0","Y","Y","200","Y","201","Y","127","Y","Y","1346","Y","123","Y","","","Y","","1","Y","Y"
"161012691","2012","Canton-Potsdam Hospital","NY","13676","03","1","1","1","Canton-Potsdam Hospital","13676","127","Y","123456789","12","Y","Y","Y","123","123456789","Y","Y","Y","0","Y","Y","100","Y","300","Y","127","Y","Y","1346","Y","1","Y","23","1234","Y","","","Y","Y"
"911286274","2012","SUNNYSIDE COMMUNITY HOSPITAL ASSOCIATION","WA","98944","03","1","2","1","SUNNYSIDE COMMUNITY HOSPITAL","98944","1257","Y","","","Y","Y","Y","","","Y","N","N","0","Y","Y","125","Y","125","Y","123467","Y","Y","3456","Y","","Y","","1234","Y","","4","Y","Y"
